scenario,model,ensemble,warming_level,year
ssp370,CESM2-LE,r58i1p1f1,1,2004
ssp370,CESM2-LE,r58i1p1f1,1,2005
ssp370,CESM2-LE,r58i1p1f1,1,2006
ssp370,CESM2-LE,r58i1p1f1,1,2007
ssp370,CESM2-LE,r58i1p1f1,1,2008
ssp370,CESM2-LE,r58i1p1f1,1,2009
ssp370,CESM2-LE,r58i1p1f1,1,2010
ssp370,CESM2-LE,r58i1p1f1,1,2011
ssp370,CESM2-LE,r58i1p1f1,1,2012
ssp370,CESM2-LE,r58i1p1f1,1,2013
ssp370,CESM2-LE,r58i1p1f1,1,2014
ssp370,CESM2-LE,r58i1p1f1,1,2015
ssp370,CESM2-LE,r58i1p1f1,1,2016
ssp370,CESM2-LE,r58i1p1f1,1,2017
ssp370,CESM2-LE,r58i1p1f1,1,2018
ssp370,CESM2-LE,r58i1p1f1,1.5,2018
ssp370,CESM2-LE,r58i1p1f1,1.5,2019
ssp370,CESM2-LE,r58i1p1f1,1.5,2020
ssp370,CESM2-LE,r58i1p1f1,1.5,2021
ssp370,CESM2-LE,r58i1p1f1,1.5,2022
ssp370,CESM2-LE,r58i1p1f1,1.5,2023
ssp370,CESM2-LE,r58i1p1f1,1.5,2024
ssp370,CESM2-LE,r58i1p1f1,1.5,2025
ssp370,CESM2-LE,r58i1p1f1,1.5,2026
ssp370,CESM2-LE,r58i1p1f1,1.5,2027
ssp370,CESM2-LE,r58i1p1f1,1.5,2028
ssp370,CESM2-LE,r58i1p1f1,1.5,2029
ssp370,CESM2-LE,r58i1p1f1,1.5,2030
ssp370,CESM2-LE,r58i1p1f1,1.5,2031
ssp370,CESM2-LE,r58i1p1f1,1.5,2032
ssp370,CESM2-LE,r58i1p1f1,1.5,2033
ssp370,CESM2-LE,r58i1p1f1,1.5,2034
ssp370,CESM2-LE,r58i1p1f1,1.5,2035
ssp370,CESM2-LE,r58i1p1f1,1.5,2036
ssp370,CESM2-LE,r58i1p1f1,1.5,2037
ssp370,CESM2-LE,r58i1p1f1,2,2035
ssp370,CESM2-LE,r58i1p1f1,2,2036
ssp370,CESM2-LE,r58i1p1f1,2,2037
ssp370,CESM2-LE,r58i1p1f1,2,2038
ssp370,CESM2-LE,r58i1p1f1,2,2039
ssp370,CESM2-LE,r58i1p1f1,2,2040
ssp370,CESM2-LE,r58i1p1f1,2,2041
ssp370,CESM2-LE,r58i1p1f1,2,2042
ssp370,CESM2-LE,r58i1p1f1,2,2043
ssp370,CESM2-LE,r58i1p1f1,2,2044
ssp370,CESM2-LE,r58i1p1f1,2,2045
ssp370,CESM2-LE,r58i1p1f1,2,2046
ssp370,CESM2-LE,r58i1p1f1,2,2047
ssp370,CESM2-LE,r58i1p1f1,2,2048
ssp370,CESM2-LE,r58i1p1f1,2,2049
ssp370,CESM2-LE,r58i1p1f1,2,2050
ssp370,CESM2-LE,r58i1p1f1,2,2051
ssp370,CESM2-LE,r58i1p1f1,2,2052
ssp370,CESM2-LE,r58i1p1f1,2,2053
ssp370,CESM2-LE,r58i1p1f1,2,2054
ssp370,CESM2-LE,r58i1p1f1,3,2060
ssp370,CESM2-LE,r58i1p1f1,3,2061
ssp370,CESM2-LE,r58i1p1f1,3,2062
ssp370,CESM2-LE,r58i1p1f1,3,2063
ssp370,CESM2-LE,r58i1p1f1,3,2064
ssp370,CESM2-LE,r58i1p1f1,3,2065
ssp370,CESM2-LE,r58i1p1f1,3,2066
ssp370,CESM2-LE,r58i1p1f1,3,2067
ssp370,CESM2-LE,r58i1p1f1,3,2068
ssp370,CESM2-LE,r58i1p1f1,3,2069
ssp370,CESM2-LE,r58i1p1f1,3,2070
ssp370,CESM2-LE,r58i1p1f1,3,2071
ssp370,CESM2-LE,r58i1p1f1,3,2072
ssp370,CESM2-LE,r58i1p1f1,3,2073
ssp370,CESM2-LE,r58i1p1f1,3,2074
ssp370,CESM2-LE,r58i1p1f1,3,2075
ssp370,CESM2-LE,r58i1p1f1,3,2076
ssp370,CESM2-LE,r58i1p1f1,3,2077
ssp370,CESM2-LE,r58i1p1f1,3,2078
ssp370,CESM2-LE,r58i1p1f1,3,2079
ssp370,CESM2-LE,r58i1p1f1,4,2078
ssp370,CESM2-LE,r58i1p1f1,4,2079
ssp370,CESM2-LE,r58i1p1f1,4,2080
ssp370,CESM2-LE,r58i1p1f1,4,2081
ssp370,CESM2-LE,r58i1p1f1,4,2082
ssp370,CESM2-LE,r58i1p1f1,4,2083
ssp370,CESM2-LE,r58i1p1f1,4,2084
ssp370,CESM2-LE,r58i1p1f1,4,2085
ssp370,CESM2-LE,r58i1p1f1,4,2086
ssp370,CESM2-LE,r58i1p1f1,4,2087
ssp370,CESM2-LE,r58i1p1f1,4,2088
ssp370,CESM2-LE,r58i1p1f1,4,2089
ssp370,CESM2-LE,r58i1p1f1,4,2090
ssp370,CESM2-LE,r58i1p1f1,4,2091
ssp370,CESM2-LE,r58i1p1f1,4,2092
ssp370,CESM2-LE,r58i1p1f1,4,2093
ssp370,CESM2-LE,r58i1p1f1,4,2094
ssp370,CESM2-LE,r58i1p1f1,4,2095
ssp370,CESM2-LE,r58i1p1f1,4,2096
ssp370,CESM2-LE,r58i1p1f1,4,2097
ssp370,CESM2-LE,r59i1p1f1,0.38,1966
ssp370,CESM2-LE,r59i1p1f1,0.38,1967
ssp370,CESM2-LE,r59i1p1f1,0.38,1968
ssp370,CESM2-LE,r59i1p1f1,0.38,1969
ssp370,CESM2-LE,r59i1p1f1,0.38,1970
ssp370,CESM2-LE,r59i1p1f1,0.38,1971
ssp370,CESM2-LE,r59i1p1f1,0.38,1972
ssp370,CESM2-LE,r59i1p1f1,0.38,1973
ssp370,CESM2-LE,r59i1p1f1,0.38,1974
ssp370,CESM2-LE,r59i1p1f1,0.38,1975
ssp370,CESM2-LE,r59i1p1f1,0.38,1976
ssp370,CESM2-LE,r59i1p1f1,0.38,1977
ssp370,CESM2-LE,r59i1p1f1,0.38,1978
ssp370,CESM2-LE,r59i1p1f1,0.38,1979
ssp370,CESM2-LE,r59i1p1f1,0.38,1980
ssp370,CESM2-LE,r59i1p1f1,0.38,1981
ssp370,CESM2-LE,r59i1p1f1,0.38,1982
ssp370,CESM2-LE,r59i1p1f1,0.38,1983
ssp370,CESM2-LE,r59i1p1f1,0.38,1984
ssp370,CESM2-LE,r59i1p1f1,0.38,1985
ssp370,CESM2-LE,r59i1p1f1,0.38,1986
ssp370,CESM2-LE,r59i1p1f1,0.38,1987
ssp370,CESM2-LE,r59i1p1f1,0.38,1988
ssp370,CESM2-LE,r59i1p1f1,0.38,1989
ssp370,CESM2-LE,r59i1p1f1,0.38,1990
ssp370,CESM2-LE,r59i1p1f1,0.38,1991
ssp370,CESM2-LE,r59i1p1f1,0.38,1992
ssp370,CESM2-LE,r59i1p1f1,0.38,1993
ssp370,CESM2-LE,r59i1p1f1,0.38,1994
ssp370,CESM2-LE,r59i1p1f1,0.38,1995
ssp370,CESM2-LE,r59i1p1f1,0.38,1996
ssp370,CESM2-LE,r59i1p1f1,0.38,1997
ssp370,CESM2-LE,r59i1p1f1,0.38,1998
ssp370,CESM2-LE,r59i1p1f1,0.38,1999
ssp370,CESM2-LE,r59i1p1f1,0.38,2000
ssp370,CESM2-LE,r59i1p1f1,0.38,2001
ssp370,CESM2-LE,r59i1p1f1,0.38,2002
ssp370,CESM2-LE,r59i1p1f1,0.38,2003
ssp370,CESM2-LE,r59i1p1f1,0.38,2004
ssp370,CESM2-LE,r59i1p1f1,0.38,2005
ssp370,CESM2-LE,r59i1p1f1,0.38,2006
ssp370,CESM2-LE,r59i1p1f1,0.84,1985
ssp370,CESM2-LE,r59i1p1f1,0.84,1986
ssp370,CESM2-LE,r59i1p1f1,0.84,1987
ssp370,CESM2-LE,r59i1p1f1,0.84,1988
ssp370,CESM2-LE,r59i1p1f1,0.84,1989
ssp370,CESM2-LE,r59i1p1f1,0.84,1990
ssp370,CESM2-LE,r59i1p1f1,0.84,1991
ssp370,CESM2-LE,r59i1p1f1,0.84,1992
ssp370,CESM2-LE,r59i1p1f1,0.84,1993
ssp370,CESM2-LE,r59i1p1f1,0.84,1994
ssp370,CESM2-LE,r59i1p1f1,0.84,1995
ssp370,CESM2-LE,r59i1p1f1,0.84,1996
ssp370,CESM2-LE,r59i1p1f1,0.84,1997
ssp370,CESM2-LE,r59i1p1f1,0.84,1998
ssp370,CESM2-LE,r59i1p1f1,0.84,1999
ssp370,CESM2-LE,r59i1p1f1,0.84,2000
ssp370,CESM2-LE,r59i1p1f1,0.84,2001
ssp370,CESM2-LE,r59i1p1f1,0.84,2002
ssp370,CESM2-LE,r59i1p1f1,0.84,2003
ssp370,CESM2-LE,r59i1p1f1,0.84,2004
ssp370,CESM2-LE,r59i1p1f1,0.84,2005
ssp370,CESM2-LE,r59i1p1f1,0.84,2006
ssp370,CESM2-LE,r59i1p1f1,0.84,2007
ssp370,CESM2-LE,r59i1p1f1,0.84,2008
ssp370,CESM2-LE,r59i1p1f1,0.84,2009
ssp370,CESM2-LE,r59i1p1f1,0.84,2010
ssp370,CESM2-LE,r59i1p1f1,0.84,2011
ssp370,CESM2-LE,r59i1p1f1,0.84,2012
ssp370,CESM2-LE,r59i1p1f1,0.84,2013
ssp370,CESM2-LE,r59i1p1f1,0.84,2014
ssp370,CESM2-LE,r59i1p1f1,0.84,2015
ssp370,CESM2-LE,r59i1p1f1,0.84,2016
ssp370,CESM2-LE,r59i1p1f1,0.84,2017
ssp370,CESM2-LE,r59i1p1f1,0.84,2018
ssp370,CESM2-LE,r59i1p1f1,0.84,2019
ssp370,CESM2-LE,r59i1p1f1,0.84,2020
ssp370,CESM2-LE,r59i1p1f1,0.84,2021
ssp370,CESM2-LE,r59i1p1f1,0.84,2022
ssp370,CESM2-LE,r59i1p1f1,0.84,2023
ssp370,CESM2-LE,r59i1p1f1,0.84,2024
ssp370,CESM2-LE,r59i1p1f1,0.84,2025
ssp370,CESM2-LE,r59i1p1f1,1,1999
ssp370,CESM2-LE,r59i1p1f1,1,2000
ssp370,CESM2-LE,r59i1p1f1,1,2001
ssp370,CESM2-LE,r59i1p1f1,1,2002
ssp370,CESM2-LE,r59i1p1f1,1,2003
ssp370,CESM2-LE,r59i1p1f1,1,2004
ssp370,CESM2-LE,r59i1p1f1,1,2005
ssp370,CESM2-LE,r59i1p1f1,1,2006
ssp370,CESM2-LE,r59i1p1f1,1,2007
ssp370,CESM2-LE,r59i1p1f1,1,2008
ssp370,CESM2-LE,r59i1p1f1,1,2009
ssp370,CESM2-LE,r59i1p1f1,1,2010
ssp370,CESM2-LE,r59i1p1f1,1,2011
ssp370,CESM2-LE,r59i1p1f1,1,2012
ssp370,CESM2-LE,r59i1p1f1,1,2013
ssp370,CESM2-LE,r59i1p1f1,1,2014
ssp370,CESM2-LE,r59i1p1f1,1,2015
ssp370,CESM2-LE,r59i1p1f1,1,2016
ssp370,CESM2-LE,r59i1p1f1,1,2017
ssp370,CESM2-LE,r59i1p1f1,1,2018
ssp370,CESM2-LE,r59i1p1f1,1.5,2023
ssp370,CESM2-LE,r59i1p1f1,1.5,2024
ssp370,CESM2-LE,r59i1p1f1,1.5,2025
ssp370,CESM2-LE,r59i1p1f1,1.5,2026
ssp370,CESM2-LE,r59i1p1f1,1.5,2027
ssp370,CESM2-LE,r59i1p1f1,1.5,2028
ssp370,CESM2-LE,r59i1p1f1,1.5,2029
ssp370,CESM2-LE,r59i1p1f1,1.5,2030
ssp370,CESM2-LE,r59i1p1f1,1.5,2031
ssp370,CESM2-LE,r59i1p1f1,1.5,2032
ssp370,CESM2-LE,r59i1p1f1,1.5,2033
ssp370,CESM2-LE,r59i1p1f1,1.5,2034
ssp370,CESM2-LE,r59i1p1f1,1.5,2035
ssp370,CESM2-LE,r59i1p1f1,1.5,2036
ssp370,CESM2-LE,r59i1p1f1,1.5,2037
ssp370,CESM2-LE,r59i1p1f1,1.5,2038
ssp370,CESM2-LE,r59i1p1f1,1.5,2039
ssp370,CESM2-LE,r59i1p1f1,1.5,2040
ssp370,CESM2-LE,r59i1p1f1,1.5,2041
ssp370,CESM2-LE,r59i1p1f1,1.5,2042
ssp370,CESM2-LE,r59i1p1f1,2,2036
ssp370,CESM2-LE,r59i1p1f1,2,2037
ssp370,CESM2-LE,r59i1p1f1,2,2038
ssp370,CESM2-LE,r59i1p1f1,2,2039
ssp370,CESM2-LE,r59i1p1f1,2,2040
ssp370,CESM2-LE,r59i1p1f1,2,2041
ssp370,CESM2-LE,r59i1p1f1,2,2042
ssp370,CESM2-LE,r59i1p1f1,2,2043
ssp370,CESM2-LE,r59i1p1f1,2,2044
ssp370,CESM2-LE,r59i1p1f1,2,2045
ssp370,CESM2-LE,r59i1p1f1,2,2046
ssp370,CESM2-LE,r59i1p1f1,2,2047
ssp370,CESM2-LE,r59i1p1f1,2,2048
ssp370,CESM2-LE,r59i1p1f1,2,2049
ssp370,CESM2-LE,r59i1p1f1,2,2050
ssp370,CESM2-LE,r59i1p1f1,2,2051
ssp370,CESM2-LE,r59i1p1f1,2,2052
ssp370,CESM2-LE,r59i1p1f1,2,2053
ssp370,CESM2-LE,r59i1p1f1,2,2054
ssp370,CESM2-LE,r59i1p1f1,2,2055
ssp370,CESM2-LE,r59i1p1f1,3,2057
ssp370,CESM2-LE,r59i1p1f1,3,2058
ssp370,CESM2-LE,r59i1p1f1,3,2059
ssp370,CESM2-LE,r59i1p1f1,3,2060
ssp370,CESM2-LE,r59i1p1f1,3,2061
ssp370,CESM2-LE,r59i1p1f1,3,2062
ssp370,CESM2-LE,r59i1p1f1,3,2063
ssp370,CESM2-LE,r59i1p1f1,3,2064
ssp370,CESM2-LE,r59i1p1f1,3,2065
ssp370,CESM2-LE,r59i1p1f1,3,2066
ssp370,CESM2-LE,r59i1p1f1,3,2067
ssp370,CESM2-LE,r59i1p1f1,3,2068
ssp370,CESM2-LE,r59i1p1f1,3,2069
ssp370,CESM2-LE,r59i1p1f1,3,2070
ssp370,CESM2-LE,r59i1p1f1,3,2071
ssp370,CESM2-LE,r59i1p1f1,3,2072
ssp370,CESM2-LE,r59i1p1f1,3,2073
ssp370,CESM2-LE,r59i1p1f1,3,2074
ssp370,CESM2-LE,r59i1p1f1,3,2075
ssp370,CESM2-LE,r59i1p1f1,3,2076
ssp370,CESM2-LE,r59i1p1f1,4,2079
ssp370,CESM2-LE,r59i1p1f1,4,2080
ssp370,CESM2-LE,r59i1p1f1,4,2081
ssp370,CESM2-LE,r59i1p1f1,4,2082
ssp370,CESM2-LE,r59i1p1f1,4,2083
ssp370,CESM2-LE,r59i1p1f1,4,2084
ssp370,CESM2-LE,r59i1p1f1,4,2085
ssp370,CESM2-LE,r59i1p1f1,4,2086
ssp370,CESM2-LE,r59i1p1f1,4,2087
ssp370,CESM2-LE,r59i1p1f1,4,2088
ssp370,CESM2-LE,r59i1p1f1,4,2089
ssp370,CESM2-LE,r59i1p1f1,4,2090
ssp370,CESM2-LE,r59i1p1f1,4,2091
ssp370,CESM2-LE,r59i1p1f1,4,2092
ssp370,CESM2-LE,r59i1p1f1,4,2093
ssp370,CESM2-LE,r59i1p1f1,4,2094
ssp370,CESM2-LE,r59i1p1f1,4,2095
ssp370,CESM2-LE,r59i1p1f1,4,2096
ssp370,CESM2-LE,r59i1p1f1,4,2097
ssp370,CESM2-LE,r59i1p1f1,4,2098
ssp370,CESM2-LE,r60i1p1f1,0.38,1963
ssp370,CESM2-LE,r60i1p1f1,0.38,1964
ssp370,CESM2-LE,r60i1p1f1,0.38,1965
ssp370,CESM2-LE,r60i1p1f1,0.38,1966
ssp370,CESM2-LE,r60i1p1f1,0.38,1967
ssp370,CESM2-LE,r60i1p1f1,0.38,1968
ssp370,CESM2-LE,r60i1p1f1,0.38,1969
ssp370,CESM2-LE,r60i1p1f1,0.38,1970
ssp370,CESM2-LE,r60i1p1f1,0.38,1971
ssp370,CESM2-LE,r60i1p1f1,0.38,1972
ssp370,CESM2-LE,r60i1p1f1,0.38,1973
ssp370,CESM2-LE,r60i1p1f1,0.38,1974
ssp370,CESM2-LE,r60i1p1f1,0.38,1975
ssp370,CESM2-LE,r60i1p1f1,0.38,1976
ssp370,CESM2-LE,r60i1p1f1,0.38,1977
ssp370,CESM2-LE,r60i1p1f1,0.38,1978
ssp370,CESM2-LE,r60i1p1f1,0.38,1979
ssp370,CESM2-LE,r60i1p1f1,0.38,1980
ssp370,CESM2-LE,r60i1p1f1,0.38,1981
ssp370,CESM2-LE,r60i1p1f1,0.38,1982
ssp370,CESM2-LE,r60i1p1f1,0.38,1983
ssp370,CESM2-LE,r60i1p1f1,0.38,1984
ssp370,CESM2-LE,r60i1p1f1,0.38,1985
ssp370,CESM2-LE,r60i1p1f1,0.38,1986
ssp370,CESM2-LE,r60i1p1f1,0.38,1987
ssp370,CESM2-LE,r60i1p1f1,0.38,1988
ssp370,CESM2-LE,r60i1p1f1,0.38,1989
ssp370,CESM2-LE,r60i1p1f1,0.38,1990
ssp370,CESM2-LE,r60i1p1f1,0.38,1991
ssp370,CESM2-LE,r60i1p1f1,0.38,1992
ssp370,CESM2-LE,r60i1p1f1,0.38,1993
ssp370,CESM2-LE,r60i1p1f1,0.38,1994
ssp370,CESM2-LE,r60i1p1f1,0.38,1995
ssp370,CESM2-LE,r60i1p1f1,0.38,1996
ssp370,CESM2-LE,r60i1p1f1,0.38,1997
ssp370,CESM2-LE,r60i1p1f1,0.38,1998
ssp370,CESM2-LE,r60i1p1f1,0.38,1999
ssp370,CESM2-LE,r60i1p1f1,0.38,2000
ssp370,CESM2-LE,r60i1p1f1,0.38,2001
ssp370,CESM2-LE,r60i1p1f1,0.38,2002
ssp370,CESM2-LE,r60i1p1f1,0.38,2003
ssp370,CESM2-LE,r60i1p1f1,0.84,1983
ssp370,CESM2-LE,r60i1p1f1,0.84,1984
ssp370,CESM2-LE,r60i1p1f1,0.84,1985
ssp370,CESM2-LE,r60i1p1f1,0.84,1986
ssp370,CESM2-LE,r60i1p1f1,0.84,1987
ssp370,CESM2-LE,r60i1p1f1,0.84,1988
ssp370,CESM2-LE,r60i1p1f1,0.84,1989
ssp370,CESM2-LE,r60i1p1f1,0.84,1990
ssp370,CESM2-LE,r60i1p1f1,0.84,1991
ssp370,CESM2-LE,r60i1p1f1,0.84,1992
ssp370,CESM2-LE,r60i1p1f1,0.84,1993
ssp370,CESM2-LE,r60i1p1f1,0.84,1994
ssp370,CESM2-LE,r60i1p1f1,0.84,1995
ssp370,CESM2-LE,r60i1p1f1,0.84,1996
ssp370,CESM2-LE,r60i1p1f1,0.84,1997
ssp370,CESM2-LE,r60i1p1f1,0.84,1998
ssp370,CESM2-LE,r60i1p1f1,0.84,1999
ssp370,CESM2-LE,r60i1p1f1,0.84,2000
ssp370,CESM2-LE,r60i1p1f1,0.84,2001
ssp370,CESM2-LE,r60i1p1f1,0.84,2002
ssp370,CESM2-LE,r60i1p1f1,0.84,2003
ssp370,CESM2-LE,r60i1p1f1,0.84,2004
ssp370,CESM2-LE,r60i1p1f1,0.84,2005
ssp370,CESM2-LE,r60i1p1f1,0.84,2006
ssp370,CESM2-LE,r60i1p1f1,0.84,2007
ssp370,CESM2-LE,r60i1p1f1,0.84,2008
ssp370,CESM2-LE,r60i1p1f1,0.84,2009
ssp370,CESM2-LE,r60i1p1f1,0.84,2010
ssp370,CESM2-LE,r60i1p1f1,0.84,2011
ssp370,CESM2-LE,r60i1p1f1,0.84,2012
ssp370,CESM2-LE,r60i1p1f1,0.84,2013
ssp370,CESM2-LE,r60i1p1f1,0.84,2014
ssp370,CESM2-LE,r60i1p1f1,0.84,2015
ssp370,CESM2-LE,r60i1p1f1,0.84,2016
ssp370,CESM2-LE,r60i1p1f1,0.84,2017
ssp370,CESM2-LE,r60i1p1f1,0.84,2018
ssp370,CESM2-LE,r60i1p1f1,0.84,2019
ssp370,CESM2-LE,r60i1p1f1,0.84,2020
ssp370,CESM2-LE,r60i1p1f1,0.84,2021
ssp370,CESM2-LE,r60i1p1f1,0.84,2022
ssp370,CESM2-LE,r60i1p1f1,0.84,2023
ssp370,CESM2-LE,r60i1p1f1,1,1998
ssp370,CESM2-LE,r60i1p1f1,1,1999
ssp370,CESM2-LE,r60i1p1f1,1,2000
ssp370,CESM2-LE,r60i1p1f1,1,2001
ssp370,CESM2-LE,r60i1p1f1,1,2002
ssp370,CESM2-LE,r60i1p1f1,1,2003
ssp370,CESM2-LE,r60i1p1f1,1,2004
ssp370,CESM2-LE,r60i1p1f1,1,2005
ssp370,CESM2-LE,r60i1p1f1,1,2006
ssp370,CESM2-LE,r60i1p1f1,1,2007
ssp370,CESM2-LE,r60i1p1f1,1,2008
ssp370,CESM2-LE,r60i1p1f1,1,2009
ssp370,CESM2-LE,r60i1p1f1,1,2010
ssp370,CESM2-LE,r60i1p1f1,1,2011
ssp370,CESM2-LE,r60i1p1f1,1,2012
ssp370,CESM2-LE,r60i1p1f1,1,2013
ssp370,CESM2-LE,r60i1p1f1,1,2014
ssp370,CESM2-LE,r60i1p1f1,1,2015
ssp370,CESM2-LE,r60i1p1f1,1,2016
ssp370,CESM2-LE,r60i1p1f1,1,2017
ssp370,CESM2-LE,r60i1p1f1,1.5,2019
ssp370,CESM2-LE,r60i1p1f1,1.5,2020
ssp370,CESM2-LE,r60i1p1f1,1.5,2021
ssp370,CESM2-LE,r60i1p1f1,1.5,2022
ssp370,CESM2-LE,r60i1p1f1,1.5,2023
ssp370,CESM2-LE,r60i1p1f1,1.5,2024
ssp370,CESM2-LE,r60i1p1f1,1.5,2025
ssp370,CESM2-LE,r60i1p1f1,1.5,2026
ssp370,CESM2-LE,r60i1p1f1,1.5,2027
ssp370,CESM2-LE,r60i1p1f1,1.5,2028
ssp370,CESM2-LE,r60i1p1f1,1.5,2029
ssp370,CESM2-LE,r60i1p1f1,1.5,2030
ssp370,CESM2-LE,r60i1p1f1,1.5,2031
ssp370,CESM2-LE,r60i1p1f1,1.5,2032
ssp370,CESM2-LE,r60i1p1f1,1.5,2033
ssp370,CESM2-LE,r60i1p1f1,1.5,2034
ssp370,CESM2-LE,r60i1p1f1,1.5,2035
ssp370,CESM2-LE,r60i1p1f1,1.5,2036
ssp370,CESM2-LE,r60i1p1f1,1.5,2037
ssp370,CESM2-LE,r60i1p1f1,1.5,2038
ssp370,CESM2-LE,r60i1p1f1,2,2033
ssp370,CESM2-LE,r60i1p1f1,2,2034
ssp370,CESM2-LE,r60i1p1f1,2,2035
ssp370,CESM2-LE,r60i1p1f1,2,2036
ssp370,CESM2-LE,r60i1p1f1,2,2037
ssp370,CESM2-LE,r60i1p1f1,2,2038
ssp370,CESM2-LE,r60i1p1f1,2,2039
ssp370,CESM2-LE,r60i1p1f1,2,2040
ssp370,CESM2-LE,r60i1p1f1,2,2041
ssp370,CESM2-LE,r60i1p1f1,2,2042
ssp370,CESM2-LE,r60i1p1f1,2,2043
ssp370,CESM2-LE,r60i1p1f1,2,2044
ssp370,CESM2-LE,r60i1p1f1,2,2045
ssp370,CESM2-LE,r60i1p1f1,2,2046
ssp370,CESM2-LE,r60i1p1f1,2,2047
ssp370,CESM2-LE,r60i1p1f1,2,2048
ssp370,CESM2-LE,r60i1p1f1,2,2049
ssp370,CESM2-LE,r60i1p1f1,2,2050
ssp370,CESM2-LE,r60i1p1f1,2,2051
ssp370,CESM2-LE,r60i1p1f1,2,2052
ssp370,CESM2-LE,r60i1p1f1,3,2059
ssp370,CESM2-LE,r60i1p1f1,3,2060
ssp370,CESM2-LE,r60i1p1f1,3,2061
ssp370,CESM2-LE,r60i1p1f1,3,2062
ssp370,CESM2-LE,r60i1p1f1,3,2063
ssp370,CESM2-LE,r60i1p1f1,3,2064
ssp370,CESM2-LE,r60i1p1f1,3,2065
ssp370,CESM2-LE,r60i1p1f1,3,2066
ssp370,CESM2-LE,r60i1p1f1,3,2067
ssp370,CESM2-LE,r60i1p1f1,3,2068
ssp370,CESM2-LE,r60i1p1f1,3,2069
ssp370,CESM2-LE,r60i1p1f1,3,2070
ssp370,CESM2-LE,r60i1p1f1,3,2071
ssp370,CESM2-LE,r60i1p1f1,3,2072
ssp370,CESM2-LE,r60i1p1f1,3,2073
ssp370,CESM2-LE,r60i1p1f1,3,2074
ssp370,CESM2-LE,r60i1p1f1,3,2075
ssp370,CESM2-LE,r60i1p1f1,3,2076
ssp370,CESM2-LE,r60i1p1f1,3,2077
ssp370,CESM2-LE,r60i1p1f1,3,2078
ssp370,CESM2-LE,r60i1p1f1,4,2077
ssp370,CESM2-LE,r60i1p1f1,4,2078
ssp370,CESM2-LE,r60i1p1f1,4,2079
ssp370,CESM2-LE,r60i1p1f1,4,2080
ssp370,CESM2-LE,r60i1p1f1,4,2081
ssp370,CESM2-LE,r60i1p1f1,4,2082
ssp370,CESM2-LE,r60i1p1f1,4,2083
ssp370,CESM2-LE,r60i1p1f1,4,2084
ssp370,CESM2-LE,r60i1p1f1,4,2085
ssp370,CESM2-LE,r60i1p1f1,4,2086
ssp370,CESM2-LE,r60i1p1f1,4,2087
ssp370,CESM2-LE,r60i1p1f1,4,2088
ssp370,CESM2-LE,r60i1p1f1,4,2089
ssp370,CESM2-LE,r60i1p1f1,4,2090
ssp370,CESM2-LE,r60i1p1f1,4,2091
ssp370,CESM2-LE,r60i1p1f1,4,2092
ssp370,CESM2-LE,r60i1p1f1,4,2093
ssp370,CESM2-LE,r60i1p1f1,4,2094
ssp370,CESM2-LE,r60i1p1f1,4,2095
ssp370,CESM2-LE,r60i1p1f1,4,2096
ssp370,CESM2-LE,r61i1p1f1,0.38,1967
ssp370,CESM2-LE,r61i1p1f1,0.38,1968
ssp370,CESM2-LE,r61i1p1f1,0.38,1969
ssp370,CESM2-LE,r61i1p1f1,0.38,1970
ssp370,CESM2-LE,r61i1p1f1,0.38,1971
ssp370,CESM2-LE,r61i1p1f1,0.38,1972
ssp370,CESM2-LE,r61i1p1f1,0.38,1973
ssp370,CESM2-LE,r61i1p1f1,0.38,1974
ssp370,CESM2-LE,r61i1p1f1,0.38,1975
ssp370,CESM2-LE,r61i1p1f1,0.38,1976
ssp370,CESM2-LE,r61i1p1f1,0.38,1977
ssp370,CESM2-LE,r61i1p1f1,0.38,1978
ssp370,CESM2-LE,r61i1p1f1,0.38,1979
ssp370,CESM2-LE,r61i1p1f1,0.38,1980
ssp370,CESM2-LE,r61i1p1f1,0.38,1981
ssp370,CESM2-LE,r61i1p1f1,0.38,1982
ssp370,CESM2-LE,r61i1p1f1,0.38,1983
ssp370,CESM2-LE,r61i1p1f1,0.38,1984
ssp370,CESM2-LE,r61i1p1f1,0.38,1985
ssp370,CESM2-LE,r61i1p1f1,0.38,1986
ssp370,CESM2-LE,r61i1p1f1,0.38,1987
ssp370,CESM2-LE,r61i1p1f1,0.38,1988
ssp370,CESM2-LE,r61i1p1f1,0.38,1989
ssp370,CESM2-LE,r61i1p1f1,0.38,1990
ssp370,CESM2-LE,r61i1p1f1,0.38,1991
ssp370,CESM2-LE,r61i1p1f1,0.38,1992
ssp370,CESM2-LE,r61i1p1f1,0.38,1993
ssp370,CESM2-LE,r61i1p1f1,0.38,1994
ssp370,CESM2-LE,r61i1p1f1,0.38,1995
ssp370,CESM2-LE,r61i1p1f1,0.38,1996
ssp370,CESM2-LE,r61i1p1f1,0.38,1997
ssp370,CESM2-LE,r61i1p1f1,0.38,1998
ssp370,CESM2-LE,r61i1p1f1,0.38,1999
ssp370,CESM2-LE,r61i1p1f1,0.38,2000
ssp370,CESM2-LE,r61i1p1f1,0.38,2001
ssp370,CESM2-LE,r61i1p1f1,0.38,2002
ssp370,CESM2-LE,r61i1p1f1,0.38,2003
ssp370,CESM2-LE,r61i1p1f1,0.38,2004
ssp370,CESM2-LE,r61i1p1f1,0.38,2005
